NAME,1,2,3,4,5,6,7,8,9,10,11,12
"BIG INDIAN VALLEY LASAL 6 S U, UT US",39.099999999999994,42.29032258064516,51.56666666666667,58.65333333333333,69.27333333333333,81.58999999999999,87.53,84.60344827586206,75.84137931034483,61.86206896551724,48.376666666666665,38.413333333333334
"BIG WATER, UT US",46.2,53.488,64.58076923076922,72.81153846153846,82.14583333333333,94.43928571428572,98.49615384615385,95.14285714285714,87.6896551724138,72.83703703703704,58.13103448275862,46.02272727272727
"BIRDSEYE, UT US",40.3,48.3,56.5,,,,,,,,,
"BLACK CEDAR FILMORE 5 E UTAH, UT US",43.28064516129032,45.32333333333334,52.96785714285714,58.026666666666664,68.36666666666666,80.77333333333333,88.94333333333334,86.90666666666667,77.87333333333332,63.013333333333335,49.68,41.86551724137931
"BLACK FLAT U.M. CK, UT US",36.7,36.2,42.35,46.61875,54.75625,68.66875,72.62941176470588,70.87647058823529,64.87058823529412,52.08235294117647,43.42352941176471,34.94705882352941
"BLACK ROCK, UT US",42.15483870967742,48.59032258064516,60.15806451612903,67.22258064516129,76.58064516129032,87.60645161290323,94.29677419354839,91.40645161290323,82.23225806451612,68.18709677419355,54.0,41.75483870967742
"BLACKS FORK COMMISSARY, UT US",36.2,34.3,41.4,44.5,53.8,,,,69.1,54.2,35.1,30.1
"BLACKS FORK JCT, UT US",36.71666666666667,35.266666666666666,42.88333333333333,46.46666666666667,54.10833333333333,66.65833333333333,72.39999999999999,70.71666666666667,63.76666666666667,51.291666666666664,41.599999999999994,34.36153846153846
"BLACKTAIL UTAH, UT US",34.94705882352941,36.69411764705882,45.3235294117647,52.361111111111114,62.03888888888889,75.15789473684211,82.92105263157895,79.33333333333333,70.40555555555555,55.89411764705883,42.45,32.88
"BLANDING 0.3 WSW, UT US",,,,,,,,,,,,
"BLANDING 26 SSW, UT US",44.175,50.8,63.7,70.875,80.6,95.43333333333334,96.16666666666667,94.39999999999999,85.15,71.05,55.875,44.25
"BLANDING 3.9 ENE, UT US",,,,,,,,,,,,
"BLANDING, UT US",41.95483870967742,46.65806451612904,56.8,64.61,74.72666666666667,86.7290322580645,91.0516129032258,87.89333333333335,80.11379310344829,66.31290322580645,52.830000000000005,41.851612903225806
"BLOWHARD MOUNTAIN RADAR, UT US",30.346666666666668,29.564285714285713,35.15,39.7,49.083333333333336,58.88461538461539,66.75,65.0923076923077,58.15,48.86923076923077,36.44285714285714,31.28333333333333
"BLUFF 32 NW, UT US",39.35,42.15,54.45,60.725,70.5,85.76666666666667,87.66666666666667,86.03333333333335,77.025,62.825,49.425,38.825
"BLUFF, UT US",44.666666666666664,52.693333333333335,63.91935483870968,72.5448275862069,81.88000000000001,93.28,96.92333333333333,93.64516129032258,85.24516129032257,70.91034482758621,56.145161290322584,44.4741935483871
"BONANZA, UT US",27.1,39.6,56.2,70.2,78.0,82.6,,87.7,79.2,68.3,41.5,
"BOTHWELL 0.9 ENE, UT US",,,,,,,,,,,,
"BOTHWELL 2.6 WSW, UT US",,,,,,,,,,,,
"BOULDER 1.3 NNW, UT US",,,,,,,,,,,,
"BOULDER, UT US",40.50322580645161,44.47741935483871,53.84193548387096,61.03548387096774,69.55,80.05333333333333,84.61612903225806,82.13870967741936,75.19666666666667,62.75666666666667,50.43666666666666,40.13870967741936
"BOUNTIFUL 0.6 SW, UT US",,,,,,,,,,,,
"BOUNTIFUL 0.8 SE, UT US",,,,,,,,,,,,
"BOUNTIFUL 1.3 S, UT US",,,,,,,,,,,,
"BOUNTIFUL 1.7 NE, UT US",,,,,,,,,,,,
"BOUNTIFUL 2.0 SW, UT US",,,,,,,,,,,,
"BOUNTIFUL BENCH, UT US",38.0,42.55806451612903,52.435483870967744,58.75806451612903,68.8258064516129,79.68709677419355,88.49032258064516,85.90967741935484,76.07096774193548,61.858064516129026,48.196774193548386,38.18709677419355
"BOUNTIFUL VAL VERDA, UT US",37.452173913043474,42.1,52.63913043478261,59.53636363636363,70.08695652173913,80.38260869565217,90.44761904761906,88.44545454545454,77.83636363636364,63.48181818181818,49.08636363636364,38.50454545454546
"BOX CREEK, UT US",33.8,32.975,39.33125,43.8875,51.8375,65.09333333333333,70.05333333333333,67.45294117647059,60.95882352941176,48.72941176470588,40.51764705882353,32.294117647058826
"BRIAN HEAD, UT US",32.505,32.972,39.31304347826087,44.82727272727273,53.166666666666664,65.1875,69.652,68.07692307692308,60.82083333333333,48.71363636363637,39.04,31.175
"BRIGHAM CITY 0.6 W, UT US",,,,,,,,,,,,
"BRIGHAM CITY 1.2 N, UT US",,,,,,,,,,,,
"BRIGHAM CITY 28 WNW, UT US",32.39333333333333,37.24,49.080000000000005,56.74666666666667,66.52,80.34666666666666,90.45333333333333,87.27333333333333,77.25333333333333,60.25333333333333,46.36875,33.25
"BRIGHAM CITY WASTE PLANT, UT US",36.526666666666664,42.274193548387096,53.913333333333334,61.5,71.20666666666666,82.6,91.10689655172413,88.95862068965518,79.33548387096775,64.57741935483871,49.53548387096774,37.66896551724138
"BRIGHTON, UT US",33.48125,32.94375,40.11875,44.34375,52.2875,64.75,72.25,69.96875,62.347058823529416,49.43529411764706,40.16470588235295,31.68235294117647
"BRIMSTONE RES. MILFORD 20 WSW, UT US",40.86451612903225,45.28064516129032,55.13333333333333,61.623333333333335,71.94,84.26333333333334,91.07666666666667,88.76,80.06,65.49,50.919999999999995,40.10333333333333
"BROWN DUCK, UT US",30.473333333333336,32.60322580645161,40.73225806451613,45.60322580645161,52.44193548387097,60.82333333333334,68.01935483870967,65.68387096774194,57.556666666666665,46.706896551724135,36.351612903225806,28.220000000000002
"BRUIN POINT SUNNYSIDE 6 NNE U, UT US",33.18333333333333,33.851612903225806,41.964285714285715,47.146428571428565,55.346428571428575,67.98148148148148,74.7551724137931,72.06666666666666,63.083333333333336,49.61,38.440000000000005,30.48
"BRYCE CANYON AIRPORT, UT US",35.554545454545455,37.49523809523809,45.845454545454544,55.06363636363637,64.7,77.44545454545454,81.89545454545454,78.97272727272728,72.10909090909091,59.127272727272725,46.63913043478261,35.47727272727273
"BRYCE CANYON NATIONAL PARK HQRS, UT US",36.44137931034483,38.059999999999995,45.35333333333333,53.266666666666666,62.97586206896552,74.86551724137931,79.49333333333334,77.06333333333333,69.87096774193549,57.354838709677416,44.782758620689656,36.083333333333336
"BRYCE CANYON UTAH, UT US",38.921052631578945,40.56666666666666,47.88421052631579,54.04210526315789,63.415789473684214,76.42105263157895,80.96842105263157,78.09473684210526,71.56315789473685,58.821052631578944,47.205263157894734,37.72105263157895
"BRYSON CANYON UTAH, UT US",41.096774193548384,47.25333333333333,58.60967741935484,65.88666666666667,76.57931034482759,89.0551724137931,95.72,92.70344827586207,83.2344827586207,67.96666666666667,53.07333333333334,40.87586206896552
"BUCK FLAT ESCALANTE 10 NW UTA, UT US",42.19285714285714,43.346428571428575,49.92857142857143,54.86896551724138,64.69310344827586,77.07333333333332,81.95333333333333,78.90666666666667,71.68666666666667,59.24,47.97241379310345,40.44074074074074
"BUCK FLAT, UT US",35.72666666666667,35.02258064516129,41.08064516129032,45.461290322580645,53.354838709677416,63.50967741935484,69.97333333333333,67.56,60.487096774193546,49.376666666666665,40.76451612903226,34.556666666666665
"BUCK PASTURE, UT US",33.78181818181818,32.845454545454544,40.50909090909091,44.38181818181818,51.58181818181818,63.93636363636363,69.7909090909091,67.98181818181818,61.01818181818182,48.6,39.61818181818182,31.066666666666666
"BUCKBOARD FLAT, UT US",34.68888888888889,36.93333333333333,43.3,49.36,57.46,71.14,73.06,70.06,63.79,51.010000000000005,40.8,33.2
"BUES CANYON UTAH, UT US",41.36666666666667,45.63793103448276,55.073076923076925,61.032,72.256,83.75925925925925,94.07037037037037,91.49655172413793,80.54827586206896,65.21071428571429,50.76428571428572,40.30357142857143
"BUG LAKE, UT US",29.90967741935484,32.774193548387096,41.89677419354839,47.96666666666667,56.68064516129032,67.65,77.38709677419355,75.55666666666666,65.4483870967742,50.64,37.12758620689655,28.18064516129032
"BULLFROG 8 N, UT US",49.9,55.25,65.2,74.6,89.3,96.3,99.1,,,78.1,58.75,51.1
"BULLFROG BASIN, UT US",46.60833333333333,52.96818181818182,63.856,72.212,82.61153846153846,95.16799999999999,100.25200000000001,96.77499999999999,88.56153846153846,73.572,58.816,46.7125
"BURTS MILLER RANCH, UT US",37.36666666666667,36.46666666666667,43.53,48.53,57.35,69.17,76.19,73.73,66.42,53.55,43.55,36.0
"CALLAO, UT US",39.274193548387096,46.04838709677419,57.40967741935484,64.23548387096774,73.18387096774192,83.66000000000001,91.73225806451612,90.01612903225806,80.5,66.01,51.13,40.2
"CAMP JACKSON, UT US",36.63,36.935,44.14,50.105000000000004,58.904999999999994,69.535,73.41,70.33,63.815,52.720000000000006,43.2047619047619,34.98095238095238
"CANYON BREEZE RANCH, UT US",41.650000000000006,46.1,57.8,65.0,78.1,85.60000000000001,92.56666666666666,89.66666666666667,82.26666666666667,68.775,58.45,40.45
"CANYONLANDS THE NECK, UT US",37.26923076923077,43.38965517241379,54.60645161290322,62.39354838709678,72.78999999999999,85.43666666666667,91.1896551724138,88.0516129032258,79.49677419354839,64.56451612903226,49.128571428571426,37.24814814814815
"CANYONLANDS THE NEEDLES, UT US",43.04333333333333,49.4741935483871,59.97931034482759,67.61612903225806,78.02333333333333,90.06451612903226,95.61290322580645,92.41290322580646,84.3741935483871,69.99666666666667,55.14333333333333,42.81071428571429
"CAPITOL REEF NATIONAL PARK, UT US",41.038709677419355,46.774193548387096,57.52258064516129,65.01612903225806,74.51935483870967,86.70645161290322,91.30967741935484,87.89354838709677,79.93870967741935,65.63870967741936,51.25806451612903,40.561290322580646
"CART CREEK UTAH, UT US",37.770833333333336,39.666666666666664,47.6625,53.87826086956522,63.611999999999995,75.60344827586206,83.75862068965517,81.23793103448276,72.34482758620689,58.428000000000004,45.137499999999996,35.59130434782609
"CASCADE MOUNTAIN, UT US",35.72,35.96315789473684,43.31,48.519999999999996,57.36,68.65,76.59,74.05789473684212,65.37894736842105,52.21,41.97142857142857,34.15714285714286
"CASTLE DALE 0.8 NW, UT US",,,,,,,,,,,,
"CASTLE DALE, UT US",40.37096774193548,46.329032258064515,57.83548387096774,64.9483870967742,74.00322580645161,84.89032258064516,90.86,88.1258064516129,80.77741935483871,67.41290322580646,52.78064516129032,40.50333333333333
"CASTLE VALLEY 0.6 W, UT US",,,,,,,,,,,,
"CASTLE VALLEY 0.7 WNW, UT US",,,,,,,,,,,,
"CASTLE VALLEY 1 NE, UT US",36.56,44.38,58.275,66.32499999999999,74.67999999999999,88.5,96.3,89.86666666666667,82.95,64.69999999999999,53.65,38.14
"CASTLE VALLEY 1 SE, UT US",38.31428571428571,46.51428571428572,57.91428571428571,66.7125,76.3625,91.7125,95.925,93.625,85.71249999999999,67.75,53.975,40.25
"CASTLE VALLEY, UT US",39.94166666666667,43.556756756756755,51.505714285714284,56.2764705882353,64.76764705882353,75.50857142857143,81.65277777777777,78.25588235294117,70.89999999999999,60.5918918918919,48.36571428571428,38.45454545454545
"CASTLEDALE HTR UP AND L, UT US",,,,,,,,,,,,
"CEDAR BREAKS N.M., UT US",34.65,34.03333333333333,34.94,45.166666666666664,51.160000000000004,63.86,69.12,66.925,60.6,48.675,41.08,33.32000000000001
"CEDAR CITY 1.8 S, UT US",,,,,,,,,,,,
"CEDAR CITY 18 SSE, UT US",45.525,47.7,58.575,64.825,73.85,88.16666666666667,90.96666666666665,90.76666666666667,82.475,67.275,54.1,42.85
"CEDAR CITY 4.4 SW, UT US",,,,,,,,,,,,
"CEDAR CITY 5 E, UT US",42.949999999999996,45.07916666666667,52.63333333333333,59.98181818181818,69.11363636363636,80.66190476190476,85.47999999999999,83.66842105263159,77.2421052631579,64.81304347826087,52.81818181818182,42.165000000000006
"CEDAR CITY 5.6 NW, UT US",,,,,,,,,,,,
"CEDAR CITY 6.2 NNW, UT US",,,,,,,,,,,,
"CEDAR CITY AIRPORT, UT US",43.02903225806452,46.88387096774194,56.21612903225807,62.851612903225806,73.10645161290323,85.0,90.79032258064517,88.33870967741936,80.53870967741935,66.81612903225808,53.41612903225807,42.12580645161291
"CEDAR CITY, UT US",41.88636363636363,45.41428571428572,53.82608695652174,61.654999999999994,71.14761904761905,83.31304347826087,88.09473684210526,86.13684210526316,78.8952380952381,65.27826086956522,52.44347826086957,41.9
"CEDAR MOUNTAINS STOCKTON 24 W, UT US",39.91428571428571,45.53214285714286,55.81428571428571,62.36071428571428,73.06428571428572,85.99600000000001,95.13846153846154,92.46153846153847,82.12692307692308,66.3962962962963,51.2037037037037,40.13333333333333
"CEDAR POINT, UT US",38.854166666666664,42.474074074074075,51.32,59.25,69.65,82.25416666666666,88.28260869565217,84.428,76.12307692307692,62.896153846153844,49.088,39.122727272727275
"CEDAR VALLEY 1.9 S, UT US",,,,,,,,,,,,
"CENTERVILLE 0.8 NE, UT US",,,,,,,,,,,,
"CENTERVILLE 1.3 N, UT US",,,,,,,,,,,,
"CHALK CREEK NUMBER 1, UT US",32.00454545454546,32.01304347826087,38.99090909090909,44.595652173913045,52.17391304347826,62.37826086956522,70.09565217391305,68.16521739130435,60.37826086956522,48.074999999999996,38.079166666666666,30.09583333333333
"CHALK CREEK NUMBER 2, UT US",33.67857142857143,33.67333333333333,41.84,47.486666666666665,56.13333333333333,67.87333333333333,74.55,71.83125,63.575,50.73125,40.53125,31.924999999999997
"CHEPETA UTAH, UT US",20.322727272727274,19.40909090909091,24.927272727272726,30.05,38.555,50.46666666666667,57.65555555555555,54.666666666666664,47.255,36.08571428571428,25.95,19.922727272727272
"CHEPETA, UT US",31.116666666666667,31.255555555555556,37.52222222222222,42.294444444444444,49.2,60.4388888888889,66.87222222222222,64.08947368421053,57.300000000000004,45.53157894736842,36.97894736842105,28.857894736842102
"CIRCLEVILLE 0.7 W, UT US",,,,,,,,,,,,
"CIRCLEVILLE, UT US",43.94117647058823,47.013333333333335,56.0875,62.7,73.82222222222222,82.83333333333333,89.6,86.65294117647058,79.11111111111111,66.6125,53.55,43.81875
"CITY CREEK WATER PLANT, UT US",37.904761904761905,42.10476190476191,52.10454545454545,59.714285714285715,69.16666666666667,80.8952380952381,90.25714285714287,87.26666666666667,78.33636363636364,63.25454545454545,48.98181818181818,37.46363636363637
"CLARKSTON 0.5 SW, UT US",,,,,,,,,,,,
"CLAYTON SPRINGS, UT US",34.4625,35.6125,42.3,46.74375,54.11875,67.11875,70.50625,68.01764705882353,61.9,50.30625,41.65294117647059,32.629411764705885
"CLEAR CREEK NUMBER 1, UT US",32.485,32.305,39.739999999999995,44.685,53.285000000000004,64.97999999999999,71.795,69.14,61.857142857142854,49.400000000000006,39.13333333333333,30.780952380952378
"CLEAR CREEK NUMBER 2, UT US",33.61052631578948,36.160000000000004,44.625,50.505,59.41904761904762,71.4,78.24285714285713,74.97619047619048,66.4857142857143,53.061904761904756,41.40952380952381,31.81904761904762
"CLEARFIELD 1.7 WSW, UT US",,,,,,,,,,,,
"CLINTON 0.9 WNW, UT US",,,,,,,,,,,,
"COALVILLE 0.3 WSW, UT US",,,,,,,,,,,,
"COALVILLE 13 E, UT US",35.41,37.48823529411764,46.641176470588235,53.17894736842105,62.86,73.8875,83.5,80.30833333333334,71.54666666666667,59.04,46.8125,35.61818181818182
"COALVILLE, UT US",37.64705882352941,41.915,53.51764705882353,60.60000000000001,70.78125,81.14375,89.36111111111111,86.98947368421052,78.59333333333333,65.36923076923077,48.93684210526315,36.46111111111111
"CORINNE, UT US",36.1625,42.025,54.7375,62.19,72.88571428571429,80.32857142857142,88.3,89.78571428571429,79.12,64.74,47.28333333333333,40.1
"CORRAL, UT US",38.0,41.300000000000004,46.56666666666666,49.70000000000001,56.93333333333334,72.76666666666667,75.5,71.35,65.44999999999999,54.725,41.65,32.333333333333336
"COTTONWOOD HEIGHTS 1.3 WSW, UT US",,,,,,,,,,,,
"COTTONWOOD HEIGHTS 1.5 SE, UT US",,,,,,,,,,,,
"COTTONWOOD HEIGHTS 1.6 SE, UT US",,,,,,,,,,,,
"COTTONWOOD WASH UTAH, UT US",34.050000000000004,40.31666666666667,53.21666666666667,60.0,71.10000000000001,81.25,87.43333333333334,87.22,77.2,61.98,44.82,36.2
"COTTONWOOD WEIR, UT US",38.97666666666667,44.75483870967742,54.84838709677419,61.71,71.52258064516128,83.10645161290323,91.62666666666668,89.41290322580646,79.74193548387096,64.85161290322581,49.79666666666667,39.29032258064516
"CRATER KNOLL BEAVER 14 NNW UT, UT US",38.56666666666667,41.733333333333334,49.480000000000004,54.1,64.91666666666667,74.38,81.62,82.06,73.58,59.02,43.52,37.88
"CURRANT CREEK JCT, UT US",37.14,41.86,50.78,57.67999999999999,70.075,76.33333333333333,82.575,84.36666666666666,75.86666666666666,62.075,44.725,38.125
"CURRANT CREEK, UT US",36.57,36.269999999999996,43.405,48.875,57.955,69.13,76.5,74.1,66.84761904761905,54.285714285714285,43.46666666666666,34.614285714285714
"CUTLER DAM, UT US",33.23,38.28064516129032,51.13448275862069,60.15,69.8344827586207,80.8896551724138,90.8,88.93666666666667,78.69666666666667,63.39,47.53,34.63793103448276
"DANIELS STRAWBERRY, UT US",33.58888888888889,35.083333333333336,42.38333333333333,48.37222222222223,57.11666666666666,68.72222222222223,76.58333333333333,74.11578947368422,66.47368421052632,52.97894736842105,42.39473684210526,32.47894736842105
"DEER CREEK DAM, UT US",35.13548387096775,39.37,49.622580645161285,57.406666666666666,66.61612903225806,77.47666666666667,86.16000000000001,84.39032258064516,75.90689655172415,62.42666666666666,48.330000000000005,36.4741935483871
"DELTA 0.5 NNE, UT US",,,,,,,,,,,,
"DELTA 2.2 SW, UT US",,,,,,,,,,,,
"DELTA 4 NE, UT US",33.35,42.75,56.45,62.225,72.95,87.63333333333333,93.89999999999999,92.175,82.2,65.225,49.675,35.625
"DELTA, UT US",40.45862068965517,47.017857142857146,58.51481481481482,66.10000000000001,76.53214285714286,87.35600000000001,96.27499999999999,93.5,83.3896551724138,68.15357142857142,52.1,40.38275862068965
"DESERET, UT US",39.670967741935485,46.95333333333333,59.36451612903225,66.6741935483871,76.74838709677418,88.40645161290323,95.76774193548388,93.18666666666667,83.2258064516129,67.80000000000001,52.43448275862069,39.62580645161291
"DEWEY, UT US",44.03846153846154,51.684615384615384,64.94615384615385,72.54615384615384,83.98333333333333,93.98333333333333,100.50833333333333,97.78999999999999,88.51818181818182,73.98181818181818,55.75833333333333,45.175000000000004
"DIAMOND RIM, UT US",31.258064516129032,34.13225806451613,43.20333333333333,50.480000000000004,61.20666666666667,72.83333333333333,81.15517241379311,78.53666666666666,68.67333333333333,53.559999999999995,39.269999999999996,29.73
"DILL S CAMP, UT US",37.705263157894734,37.52105263157895,44.578947368421055,48.61052631578948,55.926315789473676,67.7,73.1842105263158,70.745,64.53,52.61,43.36,35.760000000000005
"DINOSAUR NM QUARRY AREA, UT US",32.58148148148148,40.81481481481482,55.964,65.71851851851852,76.43636363636364,88.64230769230768,95.77037037037037,93.06551724137931,82.85555555555555,65.63600000000001,50.020833333333336,33.76153846153846
"DONKEY RESERVOIR, UT US",33.83157894736842,33.97894736842105,41.07368421052632,46.810526315789474,55.4,68.86315789473684,72.66315789473684,69.45,62.25,49.714999999999996,40.505,32.489999999999995
"DRAPER 1.9 WNW, UT US",,,,,,,,,,,,
"DRAPER POINT OF MOUNTAIN, UT US",42.40714285714286,47.2,57.766666666666666,64.87692307692308,77.93636363636364,87.05,95.56428571428572,93.64285714285714,83.28,68.02142857142857,53.4,42.56363636363636
"DRY BREAD POND, UT US",31.003333333333334,31.816666666666666,39.02068965517241,44.43666666666666,53.53666666666666,64.01666666666667,73.33870967741936,72.18064516129031,63.07419354838709,49.317241379310346,37.46333333333334,29.78965517241379
"DRY FORK, UT US",36.40555555555555,37.916666666666664,45.105555555555554,50.45,58.949999999999996,71.02777777777777,79.56666666666666,76.73888888888888,67.91111111111111,53.54210526315789,43.147368421052626,34.53684210526316
"DUCHESNE, UT US",33.012903225806454,40.09,54.10666666666667,62.672,71.39259259259259,81.9,87.29354838709678,84.37241379310345,76.45185185185184,62.19230769230769,47.20645161290323,33.84838709677419
"DUGWAY, UT US",39.92272727272727,45.70454545454545,57.16818181818182,63.98571428571429,75.49090909090908,86.56818181818181,96.22857142857143,94.02380952380952,83.25,67.67999999999999,51.714285714285715,40.575
"DUTCH JOHN 0.1 SE, UT US",,,,,,,,,,,,
"EAST MILLCREEK 0.7 NNW, UT US",,,,,,,,,,,,
"EAST WILLOW CREEK, UT US",33.90555555555555,35.83684210526316,43.83684210526316,49.58947368421053,58.3421052631579,70.36999999999999,75.60499999999999,72.24,64.725,51.739999999999995,41.195,32.394999999999996
"ECHO DAM, UT US",34.693548387096776,39.693548387096776,51.23870967741936,58.76451612903226,68.53548387096774,79.97096774193548,88.47096774193548,86.56129032258065,77.91935483870968,63.690322580645166,47.725806451612904,34.85333333333333
"EDEN 0.3 ENE, UT US",,,,,,,,,,,,
"EDEN 0.3 W, UT US",,,,,,,,,,,,
"EDEN, UT US",32.44444444444444,36.93333333333333,48.77777777777778,55.4875,65.4,79.30000000000001,88.5,86.71111111111111,77.4,61.412499999999994,47.91111111111111,34.455555555555556
"EF BLACKS FORK GS, UT US",36.34166666666667,34.74166666666667,42.208333333333336,45.99166666666667,53.25,65.53333333333333,71.45,70.01666666666667,63.64166666666667,51.35,41.23846153846154,34.03846153846154
"ELBERTA, UT US",,,,,,86.2,87.8,93.3,,,,
"ELECTRIC LAKE, UT US",26.506666666666668,30.39375,37.94375,43.85333333333333,55.76,65.19999999999999,74.31764705882354,71.63529411764705,61.78666666666666,48.34615384615385,34.81333333333334,25.293333333333333
"ENSIGN BOUNTIFUL 5 NE, UT US",36.5,39.96666666666666,49.4,53.833333333333336,64.28,74.86,82.975,83.85,72.24,57.86,40.475,37.800000000000004
"ENTERPRISE BERYL JCT, UT US",43.9,47.978571428571435,58.378571428571426,64.54166666666667,75.42666666666668,84.31333333333333,92.06666666666666,89.37272727272727,81.88666666666667,69.84615384615384,54.470000000000006,44.35833333333333
