NAME,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"BRYCE CANYON AIRPORT, UT US",,,,,,,,,38.25,56.525,57.85,58.24166666666667,55.25833333333333,55.13333333333333,57.050000000000004,58.375,56.35833333333333,59.03636363636363,54.675000000000004,55.449999999999996,59.36666666666667,55.90833333333333,58.78333333333333,58.48333333333333,58.65833333333333,60.21666666666667,60.0,55.475,60.041666666666664,58.98333333333333,60.03636363636363
"BRYCE CANYON NATIONAL PARK HQRS, UT US",54.93333333333333,54.06666666666666,55.75,56.166666666666664,59.554545454545455,54.98333333333333,53.94166666666666,56.64166666666667,55.66363636363636,55.68181818181818,56.78333333333333,56.69166666666666,54.6,54.775,55.199999999999996,58.17142857142857,56.228571428571435,56.98333333333333,55.61666666666667,55.40833333333333,58.525,55.975,58.15833333333333,57.81666666666666,57.51666666666667,60.3,58.56666666666666,54.25,57.59166666666667,56.541666666666664,55.225
"BRYCE CANYON UTAH, UT US",,,,,,,,,,,,64.46666666666667,56.93333333333334,57.833333333333336,57.56666666666666,59.208333333333336,57.40833333333333,57.75833333333333,57.05833333333334,56.39166666666666,59.80833333333334,58.07272727272727,58.39166666666667,57.724999999999994,57.9,59.78333333333333,58.75833333333333,55.99166666666667,59.833333333333336,40.333333333333336,58.00833333333333
"BRYSON CANYON UTAH, UT US",66.75833333333334,64.94166666666666,68.15833333333333,68.47500000000001,68.48333333333333,65.94166666666666,67.25833333333334,68.59166666666667,71.39090909090909,68.75833333333334,68.70833333333333,70.10833333333333,60.96666666666667,70.67272727272727,67.01818181818182,70.41666666666667,67.55,68.44166666666666,67.91666666666667,67.02499999999999,69.44166666666666,64.14999999999999,66.36666666666666,67.53333333333333,67.08333333333333,68.825,67.72500000000001,64.76666666666667,67.72500000000001,47.46666666666667,66.175
"BUCK FLAT ESCALANTE 10 NW UTA, UT US",58.01666666666667,57.53636363636363,58.30833333333334,58.71666666666667,59.550000000000004,57.625,57.14166666666667,58.75833333333333,59.98333333333333,62.06363636363637,67.18571428571428,65.22,64.63333333333334,61.07272727272727,59.225,60.68333333333334,61.970000000000006,59.225,58.800000000000004,58.93333333333334,61.11666666666667,59.041666666666664,60.15,59.1,59.53333333333333,61.166666666666664,60.025,57.574999999999996,61.44166666666667,44.06666666666666,59.699999999999996
"BUCK FLAT, UT US",47.09,49.54,52.15454545454545,49.925000000000004,49.99166666666667,49.225,48.43333333333334,49.84166666666667,50.15833333333333,50.275,50.041666666666664,50.36666666666667,48.9,49.199999999999996,49.225,50.583333333333336,48.291666666666664,48.73333333333333,48.40833333333333,48.291666666666664,50.96666666666667,48.791666666666664,49.94166666666666,50.60833333333333,50.46666666666667,51.208333333333336,50.49166666666667,48.43333333333334,51.15,50.28333333333333,49.925000000000004
"BUCK PASTURE, UT US",,,,,,,,,,,,,,,,,,,,32.2,49.30833333333334,47.73333333333333,48.23333333333333,49.599999999999994,49.40833333333333,49.199999999999996,48.949999999999996,47.041666666666664,49.416666666666664,49.083333333333336,48.28333333333333
"BUCKBOARD FLAT, UT US",,,,,,,,,,,,,,,,,,,,,,53.9,51.75833333333333,51.291666666666664,51.775,53.291666666666664,52.93333333333334,50.68333333333334,53.5,52.61666666666667,51.93333333333334
"BUES CANYON UTAH, UT US",63.260000000000005,68.9,,67.24,64.76666666666667,62.190909090909095,65.69999999999999,66.95,66.90833333333333,68.09166666666667,66.70833333333333,68.52499999999999,66.00833333333334,66.06666666666666,67.50909090909092,69.85454545454546,65.28333333333333,65.2,64.04166666666667,63.35,69.0909090909091,62.94166666666666,64.10833333333333,65.10833333333333,64.51666666666667,63.63333333333333,63.583333333333336,61.11666666666667,64.10000000000001,46.0,63.10833333333333
"BUG LAKE, UT US",53.375,48.65555555555555,53.324999999999996,51.39166666666667,51.94166666666666,50.93333333333334,51.18333333333334,52.5,52.666666666666664,54.81818181818182,51.791666666666664,53.175000000000004,51.291666666666664,52.36666666666667,51.083333333333336,51.050000000000004,48.23333333333333,48.40833333333333,48.60833333333334,47.9,51.55833333333334,49.18333333333334,49.916666666666664,51.34166666666667,50.949999999999996,50.63333333333333,50.525,48.21666666666667,50.650000000000006,51.30833333333334,48.41818181818182
"BULLFROG 8 N, UT US",,,,,,,,64.76666666666667,53.45,74.92857142857143,,,,,,,,,,,,,,,,,,,,,
"BULLFROG BASIN, UT US",,,,,,77.85,70.39090909090909,72.96666666666667,73.63333333333334,71.12727272727273,73.04166666666667,71.71000000000001,71.90833333333333,71.21818181818182,72.81666666666666,73.74166666666666,76.91,75.03,70.92727272727274,71.59166666666667,74.75,71.075,73.68333333333334,72.26666666666667,73.71666666666667,75.3,74.71666666666667,71.90833333333333,74.63333333333334,78.84,79.03
"BURTS MILLER RANCH, UT US",,,,,,,,,,,,,,,,,,,,,,56.089999999999996,53.25,54.475,54.31666666666666,54.06666666666666,53.725,51.34166666666667,53.791666666666664,54.15,52.86666666666667
"CALLAO, UT US",66.26666666666667,61.85,66.85833333333333,65.8,66.7909090909091,65.35833333333333,66.0,66.925,67.76666666666667,67.27499999999999,66.075,68.04166666666667,64.30833333333334,64.54166666666667,63.690909090909095,65.95833333333333,64.66666666666667,63.38333333333333,62.5,61.71666666666667,67.02499999999999,61.30833333333334,65.90833333333333,66.22500000000001,65.58333333333333,65.19166666666666,65.44166666666666,62.60833333333334,66.7,66.41666666666667,65.24166666666666
"CAMP JACKSON, UT US",,,,,,,,,,,41.03333333333333,52.833333333333336,50.925000000000004,51.55833333333334,52.166666666666664,53.51666666666667,51.68333333333334,52.24166666666667,51.60833333333333,51.541666666666664,54.30833333333334,51.63333333333333,53.208333333333336,53.11666666666667,53.300000000000004,54.65833333333333,54.61666666666667,52.225,55.30833333333333,54.527272727272724,53.675000000000004
"CANYON BREEZE RANCH, UT US",,,,,,,,,,,,,,,,74.7125,66.75454545454546,69.76,,,70.9,,,,,,,,,,
"CANYONLANDS THE NECK, UT US",62.85833333333333,62.24166666666667,66.74545454545455,67.63,67.77272727272727,62.775,62.900000000000006,63.85833333333333,64.96666666666667,64.125,63.76666666666667,64.93333333333334,62.458333333333336,63.666666666666664,63.449999999999996,64.56666666666668,60.18181818181818,57.111111111111114,63.31818181818182,61.99166666666667,65.80833333333334,61.291666666666664,64.29166666666667,67.86,64.5,66.22500000000001,67.77272727272727,64.80909090909091,67.35454545454546,72.61111111111111,66.76363636363637
"CANYONLANDS THE NEEDLES, UT US",68.28333333333333,67.21666666666667,70.11666666666666,69.34166666666667,70.39166666666667,67.60000000000001,68.125,69.16666666666667,70.10833333333333,69.98333333333333,69.675,72.98181818181818,69.01666666666667,69.55,68.22500000000001,70.60000000000001,68.425,67.99,67.63333333333334,66.99166666666666,74.82000000000001,66.24166666666666,69.25,68.88333333333334,69.25,73.36363636363636,70.14999999999999,70.10000000000001,70.85454545454546,69.95,68.55
