NAME,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"BRYSON CANYON UTAH, UT US",40.71666666666667,39.65,42.333333333333336,42.375,42.30833333333333,40.675000000000004,41.733333333333334,41.65,44.599999999999994,42.80833333333334,41.40833333333334,43.11666666666667,36.7,43.836363636363636,41.38181818181818,42.5,40.333333333333336,40.59166666666667,40.65,39.775,43.39166666666667,40.375,42.641666666666666,43.35,42.833333333333336,43.916666666666664,43.14166666666667,41.475,42.525,26.233333333333334,42.18333333333334
"BUCK FLAT ESCALANTE 10 NW UTA, UT US",34.9,34.06363636363636,35.016666666666666,35.05833333333333,35.775,34.725,33.233333333333334,34.199999999999996,35.449999999999996,36.45454545454545,40.44285714285714,38.68,39.766666666666666,36.00909090909091,34.083333333333336,35.09166666666667,35.47,33.333333333333336,33.19166666666667,32.666666666666664,35.65,33.608333333333334,35.641666666666666,36.15833333333333,35.88333333333333,36.666666666666664,36.358333333333334,33.59166666666667,36.21666666666667,19.7,35.175000000000004
"BUCK FLAT, UT US",20.066666666666666,25.919999999999998,27.518181818181816,25.941666666666666,26.3,24.875,24.883333333333336,25.516666666666666,26.566666666666666,26.066666666666666,25.724999999999998,28.766666666666666,27.516666666666666,28.03333333333333,27.175,28.416666666666668,26.38333333333333,27.258333333333336,27.425,26.758333333333336,29.691666666666666,27.191666666666666,29.03333333333333,29.375,29.141666666666666,29.974999999999998,29.058333333333334,27.016666666666666,28.95,29.008333333333336,27.675
"BUCK PASTURE, UT US",,,,,,,,,,,,,,,,,,,,-1.4,20.825,17.541666666666668,19.833333333333332,20.683333333333334,20.566666666666666,21.166666666666668,19.283333333333335,18.133333333333333,18.408333333333335,20.691666666666666,18.133333333333333
"BUCKBOARD FLAT, UT US",,,,,,,,,,,,,,,,,,,,,,36.839999999999996,35.0,35.18333333333333,34.86666666666667,36.36666666666667,35.675000000000004,33.425000000000004,35.333333333333336,35.49166666666667,34.233333333333334
"BUES CANYON UTAH, UT US",39.910000000000004,44.46666666666667,,42.14,39.5,37.78181818181818,41.888888888888886,40.769999999999996,41.31666666666667,41.225,39.4,42.19166666666666,39.86666666666667,40.25,41.36363636363637,43.554545454545455,38.84166666666667,38.88333333333333,39.475,38.84166666666667,42.70909090909091,39.708333333333336,42.65833333333334,43.525,42.69166666666666,42.50833333333333,43.18333333333334,40.85,42.38333333333333,28.166666666666668,40.958333333333336
"BUG LAKE, UT US",28.354545454545452,22.6,28.34166666666667,28.309090909090912,27.7,26.758333333333336,27.858333333333334,27.683333333333334,28.408333333333335,29.227272727272727,27.016666666666666,29.308333333333334,27.916666666666668,27.53333333333333,28.083333333333332,30.78333333333333,28.641666666666666,29.333333333333332,29.525000000000002,29.072727272727274,31.541666666666668,29.650000000000002,30.900000000000002,31.691666666666666,31.09166666666667,30.891666666666666,30.641666666666666,28.825,30.083333333333332,31.358333333333334,28.254545454545454
"BULLFROG 8 N, UT US",,,,,,,,35.333333333333336,30.150000000000002,49.7125,,,,,,,,,,,,,,,,,,,,,
"BULLFROG BASIN, UT US",,,,,,50.55,45.63636363636363,45.86666666666667,48.85833333333333,45.336363636363636,46.18333333333334,46.17,46.19166666666666,44.79090909090909,46.550000000000004,47.36666666666667,50.72222222222222,48.31111111111111,45.800000000000004,45.26666666666667,45.45454545454545,45.625,46.21666666666667,46.85,47.15,47.64166666666667,47.18333333333334,45.31666666666666,45.583333333333336,49.94,51.56
"BURTS MILLER RANCH, UT US",,,,,,,,,,,,,,,,,,,,,,30.869999999999997,28.71666666666667,29.425,28.875,29.125,28.133333333333336,26.5,27.566666666666666,28.941666666666666,26.516666666666666
"CALLAO, UT US",33.233333333333334,35.46363636363637,38.31818181818182,36.15,35.95454545454545,35.708333333333336,37.40909090909091,34.016666666666666,36.34166666666667,36.141666666666666,33.800000000000004,37.458333333333336,36.733333333333334,36.483333333333334,33.199999999999996,34.925000000000004,33.49166666666667,33.575,34.90833333333333,34.125,37.65,33.81666666666667,36.041666666666664,36.525,35.608333333333334,35.766666666666666,35.35,34.75,34.108333333333334,34.75833333333333,33.75833333333333
"CAMP JACKSON, UT US",,,,,,,,,,,26.8,35.85,34.225,35.05833333333333,34.65833333333333,36.68181818181818,33.59166666666667,34.3,34.074999999999996,33.59166666666667,36.050000000000004,34.05833333333333,35.71666666666667,36.15,35.44166666666667,36.583333333333336,36.35,34.00833333333333,36.11666666666667,36.309090909090905,34.891666666666666
"CANYON BREEZE RANCH, UT US",,,,,,,,,,,,,,,,43.1875,35.95454545454545,40.1,,,40.5,,,,,,,,,,
"CANYONLANDS THE NECK, UT US",40.266666666666666,40.833333333333336,44.59090909090909,45.25,45.89090909090909,41.891666666666666,43.06666666666666,42.925000000000004,44.35833333333333,45.0,43.1,45.35833333333333,43.324999999999996,44.550000000000004,43.74166666666667,44.458333333333336,40.85454545454545,38.08888888888889,42.35,42.15833333333334,46.333333333333336,43.61818181818182,45.050000000000004,48.33,45.041666666666664,46.083333333333336,47.66363636363636,45.18181818181818,46.95454545454545,49.31111111111111,45.07272727272727
"CANYONLANDS THE NEEDLES, UT US",45.839999999999996,35.9125,37.675000000000004,40.91818181818182,43.53333333333333,42.28333333333333,41.175000000000004,39.041666666666664,41.575,40.875,38.84166666666667,42.445454545454545,40.375,40.858333333333334,39.858333333333334,42.03636363636363,39.38333333333333,38.209999999999994,40.31666666666667,38.208333333333336,41.39090909090909,38.25833333333333,40.108333333333334,40.699999999999996,39.300000000000004,42.73636363636364,40.016666666666666,40.68181818181818,39.054545454545455,40.28333333333334,38.68333333333333
