NAME,1,2,3,4,5,6,7,8,9,10,11,12
"BIG FLAT, UT US",0.9096774193548387,0.8741935483870968,0.8451612903225806,0.9129032258064517,0.6516129032258065,0.41935483870967744,0.6903225806451613,0.6258064516129032,0.7258064516129032,0.8935483870967742,0.8741935483870968,1.0741935483870966
"BIG INDIAN VALLEY LASAL 6 S U, UT US",,,,,,,,,,,,
"BIG WATER, UT US",0.2558333333333333,0.2596,0.31925925925925924,0.30923076923076925,0.1656,0.16037037037037039,0.20642857142857143,0.375,0.375,0.43448275862068964,0.18535714285714286,0.33217391304347826
"BIRDSEYE, UT US",0.13,0.34,0.4,,,,,,,,,
"BLACK CEDAR FILMORE 5 E UTAH, UT US",,,,,,,,,,,,
"BLACK FLAT U.M. CK, UT US",0.47096774193548385,0.43870967741935485,0.4741935483870968,0.4774193548387097,0.432258064516129,0.3096774193548387,0.6387096774193549,0.6161290322580646,0.5709677419354838,0.5774193548387097,0.6064516129032258,0.6419354838709677
"BLACK ROCK, UT US",0.2506451612903226,0.3261290322580645,0.3570967741935484,0.41580645161290325,0.33677419354838706,0.25366666666666665,0.3274193548387097,0.3796551724137931,0.4003225806451613,0.47870967741935483,0.3529032258064516,0.3809677419354839
"BLACKS FORK COMMISSARY, UT US",,,,,,,,,,,,
"BLACKS FORK JCT, UT US",0.4833333333333334,0.38333333333333336,0.45,0.5916666666666667,0.5916666666666667,0.35833333333333334,0.39999999999999997,0.6833333333333332,0.5416666666666666,0.47500000000000003,0.6153846153846154,0.5384615384615384
"BLACKTAIL UTAH, UT US",,,,,,,,,,,,
"BLANDING 0.3 WSW, UT US",,,,0.07,0.06,0.1,0.53,0.595,0.6,0.54,0.205,0.43
"BLANDING 26 SSW, UT US",0.43750000000000006,0.1225,0.195,0.1,0.165,0.02,0.3233333333333333,0.7066666666666667,0.62,0.2275,0.27,0.3075
"BLANDING 3.9 ENE, UT US",0.0,0.2,0.42,0.0,0.045,0.745,0.7,0.97,0.37,0.53,0.275,0.635
"BLANDING, UT US",0.5283870967741935,0.43032258064516127,0.3667741935483871,0.28833333333333333,0.35193548387096774,0.207741935483871,0.4667741935483871,0.5238709677419355,0.5893548387096774,0.5658064516129032,0.423,0.5141935483870969
"BLOWHARD MOUNTAIN RADAR, UT US",0.952,0.9957142857142857,0.9184615384615384,0.7446153846153846,0.4483333333333333,0.49923076923076926,0.5884615384615385,0.886923076923077,0.6414285714285715,0.6315384615384616,0.7614285714285715,0.9807692307692307
"BLUFF 32 NW, UT US",0.4025,0.2875,0.325,0.39,0.195,0.006666666666666667,0.4266666666666666,1.0866666666666667,0.705,0.4625,0.49,0.36
"BLUFF, UT US",0.33161290322580644,0.284,0.23322580645161292,0.17099999999999999,0.21433333333333332,0.13566666666666669,0.2958064516129032,0.4864516129032258,0.4774193548387097,0.3954838709677419,0.2793548387096774,0.30612903225806454
"BONANZA, UT US",0.5,0.55,0.45,0.15,0.72,0.07,,0.2,0.28,0.77,0.3,0.18
"BOTHWELL 0.9 ENE, UT US",0.5349999999999999,0.345,0.40249999999999997,0.31666666666666665,0.455,0.225,0.32,0.28400000000000003,0.418,0.5,0.4175,0.38
"BOTHWELL 2.6 WSW, UT US",0.9550000000000001,0.38666666666666666,0.586,0.6728571428571428,0.75875,0.2175,0.3125,0.3433333333333333,0.53125,0.5528571428571428,0.385,0.44
"BOULDER 1.3 NNW, UT US",0.3584615384615385,0.4772727272727273,0.5681818181818182,0.34555555555555556,0.1990909090909091,0.21166666666666667,0.5644444444444444,0.543076923076923,0.6064285714285714,0.4507142857142857,0.29363636363636364,0.365
"BOULDER, UT US",0.41774193548387095,0.42935483870967744,0.40580645161290324,0.28161290322580645,0.2823333333333334,0.26419354838709674,0.45129032258064516,0.5874193548387097,0.6863333333333334,0.6364516129032258,0.3006451612903226,0.36258064516129035
"BOUNTIFUL 0.6 SW, UT US",0.69,0.2,,0.61,,,,1.1,0.45,1.19,1.35,0.87
"BOUNTIFUL 0.8 SE, UT US",0.9875,0.5125,0.7175,0.6725,0.55,0.352,0.148,0.764,0.39166666666666666,0.8857142857142858,0.8214285714285714,0.4266666666666667
"BOUNTIFUL 1.3 S, UT US",0.8928571428571429,0.61,0.608,0.9940000000000001,0.8742857142857143,0.23666666666666666,0.372,0.4266666666666667,0.7483333333333334,0.8240000000000001,0.8816666666666667,0.7742857142857142
"BOUNTIFUL 1.7 NE, UT US",1.31,0.61,1.39,,1.0,0.53,0.075,0.35333333333333333,0.8300000000000001,1.133333333333333,1.15,0.69
"BOUNTIFUL 2.0 SW, UT US",0.595,0.455,0.79,0.65,0.595,0.415,0.14,0.6999999999999998,0.19333333333333336,0.9333333333333332,0.6900000000000001,0.89
"BOUNTIFUL BENCH, UT US",0.8161290322580645,0.7432258064516128,0.9393548387096774,0.9880645161290322,0.8361290322580646,0.5719354838709677,0.3596774193548387,0.5625806451612904,0.5967741935483871,0.8290322580645161,0.8629032258064516,0.886774193548387
"BOUNTIFUL VAL VERDA, UT US",0.6565217391304348,0.6334782608695653,0.7317391304347827,0.9586363636363636,0.7478260869565218,0.5845454545454545,0.46449999999999997,0.39136363636363636,0.6131818181818182,0.894090909090909,0.765909090909091,0.7386363636363636
"BOX CREEK, UT US",0.5580645161290323,0.5838709677419355,0.5419354838709678,0.5580645161290323,0.47419354838709676,0.34838709677419355,0.7354838709677419,0.5806451612903226,0.6903225806451613,0.6838709677419355,0.5580645161290323,0.6419354838709677
"BRIAN HEAD, UT US",0.8914285714285715,1.030357142857143,0.9400000000000001,0.8438461538461539,0.52,0.40884615384615386,0.7593103448275862,0.8618518518518519,0.7675000000000001,0.9637931034482758,0.9019230769230769,0.9635714285714286
"BRIGHAM CITY 0.6 W, UT US",0.6,0.45285714285714285,0.6814285714285714,0.47428571428571425,0.5683333333333334,0.45142857142857146,0.05142857142857143,0.4342857142857143,0.7442857142857143,0.5257142857142857,0.66375,0.71375
"BRIGHAM CITY 1.2 N, UT US",0.7661538461538462,0.5957142857142858,0.7371428571428572,0.7723076923076924,0.770909090909091,0.4,0.20076923076923076,0.5246666666666667,0.7926666666666667,0.606923076923077,0.7350000000000001,0.7025
"BRIGHAM CITY 28 WNW, UT US",0.43200000000000005,0.42066666666666663,0.504,0.48200000000000004,0.6266666666666667,0.306,0.12000000000000001,0.41466666666666663,0.5573333333333333,0.4926666666666667,0.37375,0.43625
"BRIGHAM CITY WASTE PLANT, UT US",0.4575862068965517,0.4287096774193549,0.52,0.6051612903225807,0.7406896551724138,0.4393333333333333,0.24133333333333334,0.42933333333333334,0.6083870967741936,0.7012903225806452,0.47516129032258064,0.47535714285714287
"BRIGHTON, UT US",1.2000000000000002,0.9774193548387097,0.9387096774193548,0.8387096774193549,0.7258064516129032,0.6774193548387096,0.49032258064516127,0.6419354838709677,0.6838709677419355,0.9032258064516129,1.0,1.1225806451612903
"BRIMSTONE RES. MILFORD 20 WSW, UT US",,,,,,,,,,,,
"BROWN DUCK, UT US",0.7967741935483871,0.7354838709677419,0.7548387096774193,0.8516129032258065,0.6290322580645161,0.5258064516129033,0.6258064516129032,0.6612903225806451,0.8419354838709678,0.8258064516129032,0.7193548387096774,0.7741935483870968
"BRUIN POINT SUNNYSIDE 6 NNE U, UT US",,,,,,,,,,,,
"BRYCE CANYON AIRPORT, UT US",0.24818181818181817,0.29,0.3209090909090909,0.23727272727272727,0.2686363636363636,0.18772727272727271,0.5545454545454546,0.5831818181818181,0.6954545454545454,0.5968181818181818,0.39956521739130435,0.3126086956521739
"BRYCE CANYON NATIONAL PARK HQRS, UT US",0.7357142857142858,0.6519999999999999,0.4983333333333333,0.33666666666666667,0.337741935483871,0.19,0.5850000000000001,0.6453333333333333,0.7374193548387097,0.6513333333333333,0.5233333333333333,0.5117241379310344
"BRYCE CANYON UTAH, UT US",,,,,,,,,,,,
"BRYSON CANYON UTAH, UT US",,,,,,,,,,,,
"BUCK FLAT ESCALANTE 10 NW UTA, UT US",,,,,,,,,,,,
"BUCK FLAT, UT US",0.6612903225806451,0.7483870967741936,0.6451612903225806,0.6000000000000001,0.5193548387096775,0.42903225806451617,0.6064516129032258,0.7709677419354838,0.7967741935483871,0.7387096774193548,0.7870967741935483,0.9516129032258065
"BUCK PASTURE, UT US",0.73,0.51,0.5599999999999999,0.6900000000000001,0.6900000000000001,0.5700000000000001,0.48,0.8699999999999999,0.74,0.5909090909090909,0.8454545454545456,0.6545454545454545
"BUCKBOARD FLAT, UT US",0.7,0.8300000000000001,0.95,0.49000000000000005,0.6900000000000001,0.44000000000000006,1.3199999999999998,0.97,0.89,0.790909090909091,0.9363636363636364,1.0818181818181818
"BUES CANYON UTAH, UT US",,,,,,,,,,,,
"BUG LAKE, UT US",0.8387096774193549,0.6419354838709677,0.7225806451612903,0.6806451612903226,0.7258064516129032,0.5419354838709678,0.5,0.5064516129032258,0.5,0.7064516129032258,0.7741935483870968,0.8548387096774194
"BULLFROG 8 N, UT US",0.18,0.225,0.38,0.075,0.07,0.22,0.22,0.39,0.0,0.0,0.05,0.035
"BULLFROG BASIN, UT US",0.29869565217391303,0.29772727272727273,0.26,0.15666666666666665,0.12480000000000001,0.0928,0.24559999999999998,0.3456521739130434,0.3873076923076923,0.3616,0.2380769230769231,0.29291666666666666
"BURTS MILLER RANCH, UT US",0.34615384615384615,0.3,0.4230769230769231,0.4307692307692308,0.3538461538461538,0.30000000000000004,0.27692307692307694,0.29230769230769227,0.37692307692307697,0.31428571428571433,0.4928571428571429,0.41428571428571426
"CALLAO, UT US",0.2767741935483871,0.20258064516129032,0.29225806451612907,0.35032258064516125,0.3216129032258065,0.1896774193548387,0.21548387096774194,0.28483870967741937,0.29354838709677417,0.30433333333333334,0.277,0.21161290322580648
"CAMP JACKSON, UT US",1.0838709677419356,0.9354838709677419,0.7064516129032259,0.5548387096774193,0.5451612903225806,0.4612903225806452,0.8999999999999999,1.0483870967741935,0.7870967741935483,0.8774193548387097,0.8516129032258065,1.0419354838709676
"CANYON BREEZE RANCH, UT US",1.125,1.1,0.44999999999999996,0.7250000000000001,0.2,0.22333333333333336,0.2966666666666667,0.38999999999999996,0.8033333333333333,0.255,0.43000000000000005,2.2
"CANYONLANDS THE NECK, UT US",0.23583333333333334,0.297,0.28379310344827585,0.29766666666666663,0.39586206896551723,0.24266666666666667,0.39766666666666667,0.5906451612903225,0.4348387096774194,0.5258620689655172,0.319,0.32107142857142856
"CANYONLANDS THE NEEDLES, UT US",0.2768965517241379,0.33964285714285714,0.27692307692307694,0.29310344827586204,0.3010344827586207,0.20379310344827586,0.44862068965517243,0.5144827586206897,0.46689655172413796,0.41346153846153844,0.32225806451612904,0.2832142857142857
"CAPITOL REEF NATIONAL PARK, UT US",0.2696774193548387,0.29766666666666663,0.2876666666666667,0.26033333333333336,0.2856666666666667,0.19096774193548388,0.42533333333333334,0.4458064516129032,0.4283870967741935,0.3841935483870968,0.215,0.2075
"CART CREEK UTAH, UT US",,,,,,,,,,,,
"CASCADE MOUNTAIN, UT US",1.0799999999999998,0.86,0.9550000000000001,0.865,0.835,0.625,0.29,0.625,0.6900000000000001,0.915,0.9666666666666667,1.4
"CASTLE DALE 0.8 NW, UT US",,,,0.04,0.05,0.12,0.3,0.13,0.56,0.09,0.05,0.26
"CASTLE DALE, UT US",0.24666666666666665,0.31799999999999995,0.26999999999999996,0.21666666666666667,0.31033333333333335,0.23766666666666666,0.2927586206896552,0.41333333333333333,0.44129032258064516,0.412258064516129,0.24838709677419354,0.21200000000000002
"CASTLE VALLEY 0.6 W, UT US",0.32875,0.32666666666666666,0.49,0.509090909090909,0.30333333333333334,0.23222222222222225,0.344,0.495,0.5936363636363636,0.639,0.4575,0.534
"CASTLE VALLEY 0.7 WNW, UT US",0.305,0.608,0.7374999999999999,0.3825,0.29000000000000004,0.185,0.2816666666666667,0.435,0.3983333333333334,0.6583333333333333,0.5183333333333333,0.37333333333333335
"CASTLE VALLEY 1 NE, UT US",0.21800000000000003,0.176,0.304,0.40599999999999997,0.41600000000000004,0.126,0.4375,0.44000000000000006,0.40199999999999997,0.6125,0.6283333333333333,0.5416666666666666
"CASTLE VALLEY 1 SE, UT US",0.33285714285714285,0.6342857142857142,0.56625,0.4475,0.32625000000000004,0.25625,0.3575,0.41375,0.37125,0.72375,0.44625000000000004,0.57375
"CASTLE VALLEY, UT US",0.5797959183673469,0.6173469387755102,0.5867346938775511,0.4630612244897959,0.4168085106382979,0.30833333333333335,0.61625,0.6430434782608696,0.6215217391304347,0.6845833333333333,0.616875,0.6142553191489362
"CASTLEDALE HTR UP AND L, UT US",0.23642857142857143,0.34214285714285714,0.31133333333333335,0.32785714285714285,0.246,0.2814285714285715,0.17285714285714285,0.5057142857142857,0.5664285714285714,0.4635714285714286,0.24499999999999997,0.3578571428571428
"CEDAR BREAKS N.M., UT US",,,,,,0.625,0.5,,,,0.0,
"CEDAR CITY 1.8 S, UT US",0.27,0.385,0.64,0.5,0.8049999999999999,0.12,0.3825,0.325,0.28600000000000003,0.4025,0.61,0.605
"CEDAR CITY 18 SSE, UT US",0.47750000000000004,0.9125,0.73,0.7575000000000001,0.6,0.01,0.6900000000000001,0.615,0.8025,1.205,1.07,1.0125
"CEDAR CITY 4.4 SW, UT US",0.355,0.4749999999999999,0.4749999999999999,0.35000000000000003,0.256,0.037142857142857144,0.44857142857142857,0.5928571428571429,0.3442857142857143,0.5399999999999999,0.5028571428571429,0.43
"CEDAR CITY 5 E, UT US",0.51,0.5969230769230769,0.7315999999999999,0.6103999999999999,0.5386666666666666,0.24,0.6712,0.6456000000000001,0.41962962962962963,0.6285185185185185,0.49931034482758624,0.7011111111111111
"CEDAR CITY 5.6 NW, UT US",0.27,0.39999999999999997,0.20333333333333334,0.2733333333333334,0.238,0.04,0.265,0.476,0.372,0.63,1.025,0.66
"CEDAR CITY 6.2 NNW, UT US",0.514,0.5860000000000001,0.754,0.81,0.342,0.07833333333333332,0.685,0.49666666666666665,0.23399999999999999,0.43600000000000005,0.5016666666666666,0.965
"CEDAR CITY AIRPORT, UT US",0.3270967741935484,0.36258064516129035,0.4358064516129032,0.4135483870967742,0.3693548387096774,0.247741935483871,0.4667741935483871,0.41516129032258065,0.35645161290322586,0.5287096774193548,0.3783870967741936,0.42064516129032253
"CEDAR CITY, UT US",0.368,0.4633333333333333,0.5177272727272727,0.4963157894736842,0.39666666666666667,0.2785,0.5194117647058824,0.500625,0.3864705882352941,0.6031818181818182,0.40523809523809523,0.5404545454545455
"CEDAR MOUNTAINS STOCKTON 24 W, UT US",,,,,,,,,,,,
"CEDAR POINT, UT US",0.5915384615384616,0.47814814814814816,0.4056,0.43230769230769234,0.45153846153846156,0.2416,0.43583333333333335,0.6323076923076923,0.8053846153846155,0.6711538461538461,0.5019230769230769,0.5615384615384615
"CEDAR VALLEY 1.9 S, UT US",0.26666666666666666,0.19666666666666666,0.23,0.2833333333333334,0.18333333333333335,0.33,0.43,0.7266666666666666,0.16333333333333333,0.39666666666666667,0.42000000000000004,0.4125
"CENTERVILLE 0.8 NE, UT US",0.8275,0.7044444444444444,0.8400000000000001,0.9970000000000001,0.735,0.3022222222222222,0.227,0.33,0.6839999999999999,0.73,0.893,0.6779999999999999
"CENTERVILLE 1.3 N, UT US",0.71,0.08,0.785,0.475,0.5466666666666666,0.38666666666666666,0.20333333333333334,0.5766666666666667,0.2966666666666667,0.7000000000000001,0.69,0.935
"CHALK CREEK NUMBER 1, UT US",0.9419354838709677,0.8032258064516129,0.8266666666666667,0.767741935483871,0.8548387096774194,0.5774193548387097,0.4838709677419355,0.6000000000000001,0.7612903225806452,0.8193548387096774,0.9838709677419355,0.8935483870967742
"CHALK CREEK NUMBER 2, UT US",0.6419354838709677,0.5838709677419355,0.7032258064516129,0.6580645161290322,0.6903225806451613,0.5709677419354838,0.46774193548387094,0.529032258064516,0.7096774193548387,0.7,0.7419354838709677,0.6064516129032258
"CHEPETA UTAH, UT US",,,,,,,,,,,,
"CHEPETA, UT US",0.6129032258064516,0.767741935483871,0.8096774193548387,0.6580645161290322,0.6870967741935484,0.6161290322580646,0.6774193548387096,0.7548387096774193,0.8580645161290323,0.8870967741935484,0.767741935483871,0.6612903225806451
"CIRCLEVILLE 0.7 W, UT US",0.24636363636363637,0.34181818181818185,0.30818181818181817,0.32181818181818184,0.31636363636363635,0.09545454545454546,0.4272727272727273,0.5854545454545454,0.47909090909090907,0.36272727272727273,0.20454545454545456,0.31545454545454543
"CIRCLEVILLE, UT US",0.22375,0.23800000000000002,0.32125000000000004,0.25333333333333335,0.3377777777777778,0.33944444444444444,0.4861111111111111,0.51,0.4033333333333333,0.38941176470588235,0.2711764705882353,0.28500000000000003
"CITY CREEK WATER PLANT, UT US",0.8109999999999999,0.6789655172413793,0.9563333333333334,1.0351724137931035,0.9754838709677419,0.6383333333333333,0.3396666666666667,0.41833333333333333,0.7629032258064515,0.8136666666666666,0.7856666666666666,0.8707142857142857
"CLARKSTON 0.5 SW, UT US",0.5266666666666667,0.2733333333333334,0.4466666666666667,0.5566666666666668,0.37666666666666665,0.5966666666666667,0.4166666666666667,0.8133333333333334,0.39666666666666667,0.9333333333333332,0.9325,0.7150000000000001
"CLAYTON SPRINGS, UT US",0.6772727272727272,0.7454545454545454,0.7545454545454546,0.6409090909090909,0.5045454545454545,0.2772727272727273,0.7454545454545454,0.6318181818181818,0.8363636363636363,0.9347826086956522,0.7956521739130435,0.7782608695652173
"CLEAR CREEK NUMBER 1, UT US",0.8548387096774194,0.7225806451612903,0.6612903225806451,0.6548387096774194,0.5967741935483871,0.4612903225806452,0.4774193548387097,0.6580645161290323,0.7612903225806452,0.6935483870967742,0.8451612903225806,0.8290322580645161
"CLEAR CREEK NUMBER 2, UT US",0.7612903225806452,0.5967741935483871,0.6064516129032258,0.567741935483871,0.535483870967742,0.41935483870967744,0.45161290322580644,0.5806451612903226,0.6193548387096774,0.6161290322580646,0.7,0.6451612903225806
"CLEARFIELD 1.7 WSW, UT US",0.45,0.2,0.53,0.34,,0.18,0.125,0.7999999999999999,0.30500000000000005,0.7150000000000001,0.53,0.49
"CLINTON 0.9 WNW, UT US",0.44,0.05,0.22,0.24,0.47,0.14,0.14,0.21,0.92,0.7849999999999999,0.515,0.4
"COALVILLE 0.3 WSW, UT US",,,,,,,,,,,,
"COALVILLE 13 E, UT US",0.41,0.37176470588235294,0.4527777777777778,0.5238888888888888,0.5305555555555556,0.45866666666666667,0.3952631578947368,0.33894736842105266,0.5245,0.47555555555555556,0.5375,0.48588235294117643
"COALVILLE, UT US",0.5135,0.353,0.39849999999999997,0.43499999999999994,0.5675,0.4868421052631579,0.38105263157894737,0.3957894736842105,0.45,0.5455,0.497,0.499
"CORINNE, UT US",0.79125,0.57125,0.6111111111111112,0.5549999999999999,0.56125,0.648,0.6685714285714285,0.29000000000000004,0.4566666666666667,0.8640000000000001,0.3833333333333333,0.5183333333333333
"CORRAL, UT US",0.26666666666666666,0.3333333333333333,0.7000000000000001,0.7666666666666666,0.7333333333333334,0.16666666666666666,0.6,1.85,2.1500000000000004,0.725,0.4,0.6333333333333333
"COTTONWOOD HEIGHTS 1.3 WSW, UT US",0.1,,,,0.55,,,,,,,
"COTTONWOOD HEIGHTS 1.5 SE, UT US",0.6838461538461539,0.6736363636363637,0.8607692307692307,0.9141666666666667,0.7530769230769232,0.5775,0.304,0.3490909090909091,0.6981818181818181,0.6275000000000001,0.7183333333333334,0.6466666666666666
"COTTONWOOD HEIGHTS 1.6 SE, UT US",0.6863636363636364,0.6145454545454545,0.8066666666666666,0.9470000000000001,0.7338461538461538,0.4691666666666667,0.30333333333333334,0.5286666666666666,0.5984615384615385,0.7561538461538462,0.63,0.7936363636363637
"COTTONWOOD WASH UTAH, UT US",,,,,,,,,,,,
"COTTONWOOD WEIR, UT US",0.7093333333333334,0.7763333333333333,0.8510000000000001,0.9293103448275862,0.801,0.5549999999999999,0.3971428571428572,0.466,0.7080645161290322,0.7503225806451612,0.6941379310344827,0.817741935483871
"CRATER KNOLL BEAVER 14 NNW UT, UT US",,,,,,,,,,,,
"CURRANT CREEK JCT, UT US",0.434,0.48599999999999993,0.41200000000000003,0.378,0.295,0.325,0.37,0.7166666666666667,0.33,0.45,0.4575,0.2725
"CURRANT CREEK, UT US",0.7129032258064517,0.567741935483871,0.5032258064516129,0.4612903225806452,0.3903225806451613,0.3967741935483871,0.3838709677419355,0.5903225806451613,0.6290322580645161,0.6322580645161291,0.6419354838709677,0.7354838709677419
"CUTLER DAM, UT US",0.6161290322580646,0.474,0.5196666666666666,0.5924137931034482,0.624,0.419,0.32645161290322583,0.3573333333333333,0.5103333333333333,0.7080000000000001,0.47333333333333333,0.494
"DANIELS STRAWBERRY, UT US",0.932258064516129,0.8096774193548387,0.6419354838709677,0.5935483870967742,0.5419354838709678,0.5064516129032258,0.3903225806451613,0.5645161290322581,0.6032258064516128,0.6612903225806451,0.8354838709677419,0.996774193548387
"DEER CREEK DAM, UT US",1.0670967741935484,0.73,0.6035483870967743,0.5489999999999999,0.5490322580645162,0.43516129032258066,0.338,0.4645161290322581,0.5493103448275862,0.7738709677419354,0.7248387096774194,0.9509677419354838
"DELTA 0.5 NNE, UT US",0.17500000000000002,0.18500000000000003,0.24,0.3433333333333333,0.4183333333333333,0.426,0.16166666666666665,0.18666666666666668,0.3566666666666667,0.5066666666666667,0.19999999999999998,0.3633333333333333
"DELTA 2.2 SW, UT US",0.30333333333333334,0.1366666666666667,0.21,0.26333333333333336,0.528,0.37,0.17,0.3425,0.4625,0.4225,0.2733333333333334,0.21333333333333335
